campaign_id,campaign_name,channel,region,campaign_date,ad_spend,revenue_generated
3727,Black Friday,youtube,West,2024-05-13,2751.95,8024.74
3728,New Year Push,affiliate,West,2025-03-09,8726.2,39229.67
3729,New Year Push,Facebook Ads,South,2024-08-06,6116.85,12960.53
3730,Summer Promo,Google Ads,East,2025-06-02,,3560.45
3731,Cyber Monday,facebook ads,West,2024-08-16,4846.6,9543.49
3732,Cyber Monday,LinkedIn,North,2024-09-10,9146.76,18048.22
3733,Black Friday,Instagram,Central,2024-04-18,3797.1,7723.83
3734,Winter Sale,TikTok,East,2024-11-09,8382.54,26012.31
3735,Black Friday,LinkedIn,North,2025-02-24,6180.27,11350.51
3736,Winter Sale,affiliate,North,2024-12-29,8197.25,5356.54
3737,Black Friday,TikTok,East,2024-08-12,8720.89,22246.99
3738,Cyber Monday,Affiliate,West,2025-05-30,4042.68,10060.89
3739,Summer Promo ,Facebook Ads,North,2024-02-09,6707.41,3696.2
3740,Holiday Deals,Affiliate,North,2024-05-07,8728.36,19961.39
3741,Winter Sale ,LinkedIn,North,2024-01-24,3495.37,3680.56
3742,Cyber Monday,LinkedIn,East,2024-06-01,4450.71,11061.31
3743,Winter Sale,LinkedIn,Central,2025-07-15,4096.1,13167.49
3744,New Year Push,Google Ads,South,2024-09-05,4266.88,18542.45
3745,Winter Sale,Affiliate,South,2024-05-17,6032.85,22502.0
3746,New Year Push,LinkedIn,Central,2024-03-02,1182.62,2470.69
3747,Spring Launch,Affiliate,West,2025-05-27,3434.79,9541.6
3748,New Year Push,google ads,East,2025-06-24,8625.02,7015.18
3749,Holiday Deals,Instagram,South,2024-09-10,818.49,3193.15
3750,Spring Launch,email,West,2025-01-11,2207.22,7007.95
3751,New Year Push,LinkedIn,South,2024-06-07,5474.49,20975.92
3752,Black Friday ,Instagram,West,2024-05-21,1338.38,1363.99
3753,Black Friday ,LinkedIn,North,2024-03-09,5612.5,24052.45
3754,Winter Sale,Affiliate,North,2024-09-10,4208.48,7607.96
3755,Summer Promo,Email,North,2024-11-12,6106.22,25779.21
3756,Back To School,TikTok,South,2025-07-27,8385.59,37583.66
3757,Spring Launch,TikTok,Central,2025-08-07,323.43,307.72
3758,Holiday Deals,TikTok,East,2024-08-02,6133.73,23199.64
3759,Summer Promo,TikTok,North,2025-06-30,2923.92,4259.7
3760,Winter Sale,Email,South,2024-05-16,7891.06,5725.18
3761,Back To School ,TikTok,South,2025-06-04,3756.89,9479.52
3762,New Year Push,Facebook Ads,Central,2025-04-06,5647.45,19283.0
3763,Black Friday,Email,East,2025-04-29,3612.97,10660.93
3764,Holiday Deals,instagram,North,2024-11-09,5895.22,15860.88
3765,Summer Promo,YouTube,East,2025-07-13,6440.78,9904.61
3766,Back To School,Affiliate,West,2024-08-21,938.02,916.53
3767,Cyber Monday,google ads,Central,2024-04-13,,5810.26
3768,Black Friday,linkedin,East,2024-07-21,,27830.82
3769,Back To School,Email,East,2025-04-24,7911.5,
3770,Spring Launch ,Affiliate,East,2024-07-25,4106.07,8518.98
3771,Back To School,LinkedIn,South,2025-06-04,1999.54,1489.39
3772,Black Friday,Email,South,2025-03-13,5950.07,26518.67
3773,Holiday Deals,TikTok,East,2024-12-28,1751.61,1202.9
3774,New Year Push,Instagram,North,2025-05-19,7817.36,11806.9
3775,Spring Launch,Instagram,South,2024-05-28,8313.47,27565.36
3776,Cyber Monday,Email,West,2025-01-31,9462.17,20208.44
3777,Holiday Deals,Google Ads,East,2025-02-02,6653.5,15698.4
3778,Spring Launch,Facebook Ads,North,2024-12-24,6342.83,
3779,Summer Promo,Google Ads,West,2024-10-25,1967.46,4980.8
3780,Summer Promo,Affiliate,West,2025-05-17,5332.98,19958.23
3781,Back To School,Instagram,West,2024-07-17,7381.65,23290.33
113,Summer Promo ,Facebook Ads,East,2024-05-02,1222.53,
3783,Back To School,LinkedIn,Central,2025-01-29,5053.02,20598.12
3784,Black Friday,Instagram,West,2024-03-10,9206.72,6634.61
3785,Winter Sale ,Instagram,North,2025-07-23,,5352.32
3786,Back To School,Instagram,West,2025-04-05,3734.98,9969.41
3787,Back To School,LinkedIn,North,2024-11-14,1566.2,5458.61
16,Black Friday,Google Ads,Central,2024-06-01,182.71,214.57
3789,New Year Push,Facebook Ads,South,2024-05-04,5849.89,19641.3
3790,Black Friday,YouTube,North,2024-05-14,9174.77,30478.46
3791,New Year Push ,TikTok,North,2025-04-16,6750.61,14023.48
188,Winter Sale,YouTube,North,2024-10-16,112.72,110.54
3793,Winter Sale,Google Ads,West,2025-06-09,5392.09,17257.49
3794,Black Friday,TikTok,Central,2024-12-12,,14487.47
3795,Winter Sale,LinkedIn,Central,2025-03-24,5266.44,4195.8
3796,New Year Push,Email,Central,2025-03-15,2000.96,7723.69
3797,Winter Sale,LinkedIn,South,2025-07-20,7276.64,29681.76
3798,Cyber Monday,Email,North,2025-05-13,1263.82,5637.76
3799,Holiday Deals,Facebook Ads,West,2025-01-21,2173.13,1188.96
3800,Cyber Monday,tiktok,Central,2024-11-18,9974.49,16201.52
3801,Cyber Monday,Affiliate,South,2025-03-15,6713.39,8101.24
3802,Black Friday,Instagram,West,2025-04-29,5844.26,24055.79
3803,Cyber Monday,LinkedIn,East,2025-06-18,3269.79,10401.25
3804,Winter Sale ,LinkedIn,West,2024-01-03,1960.25,5879.15
3805,New Year Push,TikTok,West,2025-08-16,3430.86,4613.93
3806,Back To School,Email,West,2024-08-01,3200.5,3889.77
3807,Summer Promo,Facebook Ads,South,2024-09-12,9028.97,
3808,Black Friday ,Facebook Ads,East,2024-08-27,2528.27,5798.92
3809,Winter Sale ,TikTok,West,2025-07-04,3273.31,11383.51
3810,Holiday Deals,Facebook Ads,South,2025-02-19,9715.08,21879.67
3811,Holiday Deals,affiliate,West,2024-01-29,8624.23,23832.65
3812,Cyber Monday,Facebook Ads,East,2024-09-02,1656.63,5404.74
3813,Spring Launch,Affiliate,East,2024-10-17,5183.0,16079.87
3814,Cyber Monday,Instagram,Central,2025-04-14,8907.91,20147.36
3815,Holiday Deals,Google Ads,East,2024-09-18,9021.66,31599.95
3816,New Year Push,LinkedIn,North,2024-10-07,4937.19,14381.48
3817,New Year Push,Email,West,2024-07-31,3323.25,14736.58
3818,Back To School,Email,North,2024-11-17,,4529.67
3819,Summer Promo,Google Ads,East,2024-10-06,3333.56,9978.2
3820,New Year Push ,Facebook Ads,East,2024-09-29,657.7,391.68
3821,Black Friday,YouTube,Central,2024-08-24,4555.24,8339.55
3822,New Year Push,YouTube,West,2025-04-05,4439.16,6884.13
172,Cyber Monday,LinkedIn,West,2025-02-07,1730.71,
3824,Summer Promo,YouTube,East,2024-12-03,5194.25,6755.73
3825,New Year Push,Email,Central,2025-07-25,3263.94,9358.47
3826,Summer Promo,Google Ads,West,2024-03-19,815.07,888.27
3827,New Year Push,Instagram,Central,2025-03-18,825.13,3093.63
3828,Cyber Monday ,YouTube,South,2025-08-21,7548.85,
3829,Spring Launch,Instagram,Central,2024-09-01,,22851.67
3830,Holiday Deals,Google Ads,West,2024-12-28,4822.22,14799.94
3831,Holiday Deals,TikTok,South,2025-08-06,479.78,1432.55
3832,Holiday Deals,TikTok,West,2025-06-19,7800.99,19513.66
3833,New Year Push,Facebook Ads,South,2024-12-02,3639.38,5858.34
3834,Back To School ,Instagram,Central,2025-08-11,6463.74,21144.22
3835,Summer Promo,TikTok,West,2024-02-17,8722.58,16305.44
3836,Cyber Monday,Email,East,2025-03-10,7720.75,21196.73
3837,Back To School,YouTube,Central,2024-10-17,8840.08,23083.65
3838,New Year Push,instagram,West,2025-05-07,5224.54,14688.84
3839,Winter Sale,Email,West,2024-03-19,7518.22,32770.13
3840,Summer Promo,Google Ads,South,2025-07-06,828.28,591.18
3841,Black Friday,Facebook Ads,Central,2024-02-12,9381.75,24575.52
3842,Holiday Deals,YouTube,South,2024-06-03,6187.54,
3843,Back To School,TikTok,North,2025-06-18,1027.21,3669.56
3844,Spring Launch,LinkedIn,North,2024-08-28,7497.52,13096.77
3845,Holiday Deals,Facebook Ads,East,2024-06-12,3131.77,12061.59
3846,Winter Sale,Affiliate,East,2025-01-12,816.34,
3847,Summer Promo,Google Ads,Central,2025-08-01,2640.95,7584.65
3848,Back To School,Facebook Ads,North,2024-01-13,9366.34,30089.27
3849,Back To School,Email,West,2025-05-01,4202.86,13693.49
3850,Spring Launch,Affiliate,South,2025-03-30,3505.4,5640.31
3851,Holiday Deals,Affiliate,North,2024-07-03,9967.16,34916.57
3852,Back To School,Email,Central,2024-09-29,6482.73,12454.35
3853,Spring Launch,Instagram,East,2024-08-15,586.69,366.23
3854,Black Friday,Email,East,2025-04-02,5586.39,19821.24
3855,Winter Sale,Instagram,West,2024-04-24,5420.05,20938.41
3856,Black Friday,TikTok,West,2024-03-30,430.92,847.62
3857,Summer Promo ,email,North,2025-02-04,2447.0,5601.41
3858,Holiday Deals,LinkedIn,South,2025-02-07,816.53,3524.57
3859,Cyber Monday ,facebook ads,East,2024-05-30,2310.23,9678.09
3860,Summer Promo,Email,West,2025-02-11,4316.34,19173.6
3861,New Year Push,TikTok,West,2024-04-18,5585.18,23588.07
3862,Winter Sale,Google Ads,Central,2024-02-14,152.95,534.25
3863,Cyber Monday,Affiliate,West,2024-12-04,9040.2,9572.51
3864,Holiday Deals,Affiliate,North,2024-09-04,1051.65,2311.83
3865,Cyber Monday,TikTok,West,2025-06-25,9343.42,24942.69
3866,Back To School,TikTok,North,2025-04-21,5321.82,5665.1
3867,Black Friday,Facebook Ads,West,2025-02-09,107.82,403.31
3868,Cyber Monday,TikTok,West,2024-01-13,966.99,
3869,Back To School,Affiliate,East,2024-06-06,9154.7,12217.93
3870,Spring Launch,Google Ads,Central,2024-06-12,6686.2,5447.88
3871,New Year Push ,tiktok,South,2025-04-09,6077.18,7023.56
3872,Summer Promo,YouTube,East,2024-08-07,7385.94,12592.48
3873,New Year Push,Email,South,2025-07-26,,13583.28
3874,Holiday Deals,Instagram,Central,2024-06-05,1795.61,6224.57
3875,Holiday Deals,YouTube,South,2025-07-24,3096.14,9751.25
3876,Black Friday,Instagram,Central,2024-02-25,1667.0,5421.87
3877,New Year Push,YouTube,West,2024-01-25,1369.06,3013.88
3878,Cyber Monday,YouTube,Central,2024-11-12,2547.34,8899.13
3879,Holiday Deals ,Instagram,Central,2025-02-22,2694.15,10848.99
3880,Black Friday,TikTok,Central,2024-07-04,8929.02,11480.62
3881,Cyber Monday,Email,South,2024-05-26,6177.07,5255.89
3882,Cyber Monday,Email,West,2024-02-26,3976.22,13333.41
3883,Holiday Deals,LinkedIn,West,2025-03-02,,19876.93
3884,Cyber Monday,Facebook Ads,Central,2024-02-19,2897.15,5829.35
3885,New Year Push,Email,East,2024-09-13,1119.17,3778.42
3886,Black Friday,Facebook Ads,Central,2025-03-13,5088.5,16970.47
3887,Winter Sale,Instagram,South,2024-04-13,2564.54,4610.41
3888,New Year Push,YouTube,Central,2024-03-10,3408.73,2055.36
3889,Back To School,Google Ads,North,2024-06-10,3476.37,12908.52
3890,Black Friday ,Email,North,2024-01-07,8983.26,23112.79
142,Back To School,Instagram,West,2024-08-10,4609.47,2873.08
3892,Winter Sale,email,South,2024-05-05,8804.12,4860.23
3893,Black Friday,Google Ads,South,2024-04-10,9453.03,23224.82
3894,Winter Sale,google ads,North,2024-04-17,3485.15,14626.73
3895,Black Friday,Instagram,South,2024-10-28,341.47,964.89
3896,New Year Push,Facebook Ads,East,2024-03-15,5534.43,7622.47
3897,Winter Sale,affiliate,North,2024-05-16,4345.99,13511.93
3898,Winter Sale,Instagram,Central,2024-01-10,7298.6,3670.23
96,Spring Launch,Email,South,2024-06-20,9374.85,10857.03
3900,Back To School,Email,East,2024-03-18,2412.45,3748.69
3901,Cyber Monday ,Email,East,2024-05-31,,470.72
3902,New Year Push,TikTok,East,2024-06-18,9864.86,17370.71
3903,Winter Sale,Facebook Ads,North,2025-02-14,1241.48,1152.05
3904,Cyber Monday,Email,Central,2024-01-08,7222.65,28300.33
3905,Summer Promo ,YouTube,West,2024-08-27,2643.83,1543.04
3906,Black Friday,instagram,North,2024-10-16,,1676.18
67,Spring Launch,Google Ads,East,2024-01-29,1123.61,2501.19
3908,Holiday Deals,YouTube,West,2025-04-02,2376.19,6092.04
3909,Winter Sale,Google Ads,Central,2024-08-20,2609.59,11122.46
3910,Black Friday,Instagram,East,2024-12-01,,25095.54
3911,New Year Push,Instagram,South,2025-07-15,,7306.33
3912,Winter Sale,tiktok,North,2024-04-02,4177.34,14246.05
3913,Cyber Monday ,Google Ads,North,2024-02-10,4571.23,17950.85
3914,New Year Push,LinkedIn,West,2024-03-20,9446.54,17417.39
3915,New Year Push,YouTube,Central,2025-07-23,5650.88,4974.05
3916,Holiday Deals,Google Ads,West,2024-01-26,2084.64,4490.03
3917,Spring Launch,Google Ads,North,2024-04-12,2141.41,8579.01
3918,New Year Push,YouTube,West,2025-03-25,1667.03,3871.92
3919,Winter Sale ,Facebook Ads,West,2024-02-09,6096.42,19919.78
3920,New Year Push,Affiliate,North,2024-05-12,3892.39,15477.69
3921,Back To School,LinkedIn,West,2025-05-31,5726.36,12930.3
3922,Summer Promo,Google Ads,Central,2024-12-27,765.68,1806.05
3923,New Year Push,Instagram,East,2025-05-29,8225.28,24331.73
3924,Back To School ,Instagram,East,2025-04-28,8338.41,20646.29
3925,Back To School,YouTube,West,2024-07-19,1272.77,705.83
3926,Holiday Deals,Email,West,2024-09-11,3101.87,10211.24
3927,Summer Promo,Instagram,Central,2024-03-20,7923.57,13335.46
3928,Summer Promo,Affiliate,South,2024-12-07,5006.97,10937.6
3929,Cyber Monday,email,North,2024-04-16,4164.18,5935.6
3930,Summer Promo,Facebook Ads,East,2025-02-11,1450.07,1865.88
3931,Cyber Monday,Instagram,West,2024-06-24,647.79,837.28
3932,New Year Push,Google Ads,East,2024-10-09,191.09,575.0
3933,Holiday Deals,Instagram,East,2024-10-24,3232.12,14197.34
3934,Holiday Deals,linkedin,Central,2024-12-06,2017.8,3800.15
3935,Holiday Deals,Email,East,2025-01-22,3642.63,1944.46
3936,Cyber Monday,LinkedIn,West,2024-06-26,8408.16,5280.14
3937,New Year Push,Email,East,2025-03-27,9407.78,38273.65
3938,New Year Push,TikTok,Central,2024-05-01,5401.67,14446.13
3939,Black Friday,Facebook Ads,Central,2024-08-13,6572.4,13461.59
3940,Winter Sale,tiktok,West,2025-07-25,6507.5,4419.07
3941,Spring Launch,Email,East,2025-02-18,635.07,1479.03
3942,Cyber Monday,Email,East,2024-07-29,5541.26,22449.14
3943,Winter Sale,YouTube,West,2025-02-02,,4306.64
3944,New Year Push,linkedin,Central,2024-04-14,2179.47,4525.31
3945,Winter Sale,youtube,East,2024-01-10,3234.36,6794.16
3946,Spring Launch ,Facebook Ads,South,2024-11-22,1589.91,
3947,Holiday Deals,Google Ads,South,2025-05-07,8036.26,18211.26
3948,Back To School,Email,North,2024-06-25,4957.07,19308.14
3949,Holiday Deals,Email,East,2024-02-07,7089.98,17454.24
3950,New Year Push,LinkedIn,South,2024-02-03,2651.19,10710.03
3951,Holiday Deals,YouTube,North,2025-05-02,5812.5,8047.93
3952,Spring Launch,TikTok,Central,2025-01-12,2764.29,10262.52
3953,Holiday Deals,Affiliate,East,2025-04-26,537.04,2399.69
3954,Summer Promo,Instagram,North,2024-12-14,1390.48,5122.91
3955,Back To School,youtube,West,2025-03-20,4008.28,
3956,Holiday Deals,facebook ads,East,2024-01-05,8818.44,18974.15
3957,Cyber Monday,Google Ads,South,2025-06-27,5421.19,3779.65
3958,Winter Sale,youtube,South,2024-12-31,123.24,182.3
3959,Spring Launch,Email,North,2024-02-28,6837.77,6735.61
3960,Holiday Deals ,Facebook Ads,Central,2024-01-24,1226.24,2628.87
3961,Black Friday,Instagram,East,2025-02-19,6513.59,21809.38
3962,New Year Push,TikTok,North,2025-04-02,1866.66,1527.59
3963,New Year Push,Instagram,West,2024-09-15,9409.93,14516.37
3964,Black Friday,Facebook Ads,South,2024-06-23,8548.13,33799.01
3965,Winter Sale,Facebook Ads,West,2024-11-28,7747.97,9106.46
3966,Summer Promo,LinkedIn,Central,2025-03-14,8235.83,29459.58
3967,Winter Sale,email,North,2024-08-17,6007.56,11106.83
3968,Spring Launch,TikTok,Central,2024-03-25,2698.84,2665.26
3969,Black Friday,Instagram,Central,2024-12-14,5146.59,14621.69
3970,Back To School ,TikTok,South,2024-10-18,3657.46,8783.16
3971,Winter Sale ,TikTok,South,2024-01-23,3698.79,11333.18
3972,New Year Push,Affiliate,South,2025-04-04,9022.47,10427.1
3973,Back To School,Instagram,Central,2024-02-12,3875.95,4121.97
3974,Cyber Monday,google ads,South,2024-07-26,6286.94,21472.93
3975,Holiday Deals ,LinkedIn,North,2025-06-25,9325.94,15065.94
3976,Summer Promo,google ads,Central,2024-07-22,9507.09,7159.32
3977,Spring Launch,Google Ads,Central,2024-09-03,6069.84,4422.07
3978,New Year Push,Affiliate,West,2024-09-02,8948.36,23437.87
3979,Holiday Deals,TikTok,Central,2024-02-29,6726.55,25737.77
3980,Holiday Deals,Instagram,East,2024-04-23,1588.08,1039.19
3981,Back To School,Instagram,North,2025-07-04,8800.92,15487.27
3982,Spring Launch ,Instagram,East,2024-03-12,1376.89,3268.52
3983,Winter Sale,email,West,2024-09-13,6023.23,
3984,Spring Launch,TikTok,North,2024-10-31,2821.47,1780.91
3985,Cyber Monday,LinkedIn,Central,2024-09-07,4261.32,17387.89
3986,New Year Push,Instagram,North,2024-06-27,9828.26,29958.41
3987,Black Friday,Email,North,2024-06-10,1700.21,7010.64
3988,New Year Push,Facebook Ads,South,2025-01-18,5210.85,5810.08
3989,Spring Launch ,LinkedIn,Central,2025-01-01,9225.09,32563.43
3990,Holiday Deals,TikTok,West,2024-10-27,7343.88,24504.49
3991,Winter Sale,Google Ads,East,2024-03-15,2083.36,2800.09
18,Cyber Monday,Affiliate,Central,2025-01-09,6914.1,9533.79
3993,New Year Push,tiktok,North,2024-05-07,4442.85,16118.69
3994,Back To School,YouTube,West,2024-05-26,7861.13,18183.16
3995,Winter Sale,Google Ads,East,2024-03-19,7942.68,30614.96
3996,Cyber Monday,Google Ads,South,2024-04-18,6582.28,9305.39
3997,Summer Promo,Facebook Ads,West,2024-10-01,2812.72,4948.6
3998,Back To School,email,Central,2025-02-13,1256.36,2000.93
3999,Winter Sale,YouTube,West,2025-06-17,2174.24,5047.1
4000,Black Friday,YouTube,West,2024-03-23,9093.53,8347.14
4001,Back To School,YouTube,South,2025-02-01,7230.65,23493.34
4002,Cyber Monday,Facebook Ads,North,2024-08-12,1047.97,4391.3
4003,Black Friday,Facebook Ads,Central,2024-06-01,5727.87,11197.43
4004,Cyber Monday,Affiliate,East,2025-07-25,7589.73,11608.2
4005,New Year Push,YouTube,South,2024-03-28,6965.75,4589.35
4006,Holiday Deals,Instagram,West,2025-08-07,8410.14,19281.79
4007,Spring Launch,YouTube,East,2024-05-16,6403.26,8868.2
4008,Winter Sale,Facebook Ads,West,2025-02-03,6803.03,24415.81
4009,Cyber Monday ,Instagram,West,2024-01-18,4784.81,14215.23
4010,Summer Promo,Email,South,2024-01-13,4617.63,18823.15
4011,New Year Push,tiktok,West,2024-10-23,5028.9,19447.94
4012,Winter Sale,Google Ads,South,2024-06-12,,17207.68
4013,New Year Push,LinkedIn,West,2024-07-30,2377.84,5051.31
63,Cyber Monday,Facebook Ads,North,2025-07-24,8279.55,11678.55
4015,Cyber Monday,TikTok,Central,2025-02-26,5291.92,19709.16
4016,Spring Launch,Facebook Ads,North,2024-06-16,3599.43,11046.07
4017,Back To School,YouTube,West,2025-01-29,2531.75,2372.55
4018,Spring Launch,Instagram,South,2025-02-28,7964.4,7135.1
4019,New Year Push,Google Ads,South,2024-10-11,,10925.01
4020,Back To School,Facebook Ads,South,2024-06-08,3530.05,15504.62
4021,Black Friday,YouTube,West,2024-04-10,9799.37,15415.43
4022,Winter Sale,TikTok,West,2025-05-28,505.68,1678.99
4023,Cyber Monday,TikTok,South,2024-10-17,4564.77,4122.04
4024,Summer Promo,instagram,Central,2025-05-29,7104.48,4438.17
4025,New Year Push,affiliate,West,2025-02-27,8714.95,9190.87
4026,New Year Push,YouTube,East,2024-05-20,1360.39,1636.13
4027,Cyber Monday,Facebook Ads,Central,2024-12-01,9606.64,31439.43
4028,Summer Promo,LinkedIn,Central,2024-09-26,8033.58,16794.52
4029,Black Friday,Affiliate,West,2025-02-23,3429.5,4931.4
4030,Cyber Monday,TikTok,East,2024-01-17,4858.42,13153.27
4031,Spring Launch,TikTok,Central,2024-12-20,6354.57,9712.8
4032,Black Friday,Instagram,West,2024-01-16,9491.68,11191.01
4033,Cyber Monday,YouTube,North,2025-07-29,9659.97,5404.02
4034,Winter Sale,Affiliate,South,2024-01-01,,8916.43
4035,Back To School,Facebook Ads,North,2024-06-10,4546.32,
4036,Back To School,Affiliate,South,2024-01-18,4412.33,9527.93
4037,Cyber Monday,TikTok,West,2025-05-09,7353.96,
4038,Black Friday,Affiliate,East,2024-07-17,8349.39,12522.72
4039,Back To School,Instagram,North,2025-02-05,6134.33,17426.28
4040,Cyber Monday ,Affiliate,South,2024-02-21,3760.4,9191.28
4041,Summer Promo,TikTok,South,2024-04-06,3206.44,3422.48
4042,Black Friday,LinkedIn,West,2025-06-04,2216.63,2043.85
4043,Spring Launch ,LinkedIn,West,2024-05-05,6862.39,21567.87
4044,Spring Launch,Google Ads,North,2025-04-06,9511.0,32515.39
4045,Back To School,LinkedIn,West,2024-10-16,615.25,2483.75
4046,Winter Sale ,LinkedIn,North,2024-08-03,8640.48,19642.24
4047,Back To School,Email,North,2024-07-24,5900.04,25985.62
4048,Summer Promo,TikTok,North,2024-04-16,5369.81,22130.53
4049,Holiday Deals,Google Ads,Central,2024-10-27,922.08,1165.7
4050,Winter Sale,Instagram,South,2024-09-09,4463.47,12671.91
4051,Cyber Monday,Google Ads,West,2024-06-18,8180.66,36428.88
4052,Back To School,LinkedIn,North,2024-08-05,3949.63,2723.91
4053,Holiday Deals,Instagram,North,2025-06-24,8031.6,23432.38
4054,Back To School,Affiliate,North,2024-07-03,2065.57,5121.2
4055,Black Friday ,LinkedIn,Central,2024-03-22,7448.87,26679.22
4056,New Year Push,YouTube,North,2024-12-15,5046.22,8683.83
4057,Summer Promo,Google Ads,South,2024-03-01,9740.05,30714.76
4058,Holiday Deals,Google Ads,East,2025-05-30,4141.55,6716.98
4059,Winter Sale,YouTube,West,2025-05-15,7337.92,10777.45
4060,New Year Push,Email,West,2024-11-27,1799.93,4714.62
4061,Cyber Monday,Affiliate,East,2025-01-07,2970.88,8959.05
4062,Black Friday,Affiliate,East,2024-10-31,1267.59,3954.58
4063,Summer Promo,YouTube,Central,2025-08-10,2904.64,1455.14
4064,Spring Launch ,Facebook Ads,East,2025-03-19,1356.67,5744.77
4065,New Year Push,YouTube,East,2025-03-06,,12460.67
4066,Winter Sale,Instagram,Central,2024-08-02,7805.88,22904.69
4067,Summer Promo,Affiliate,East,2025-06-05,9711.96,19369.75
4068,Black Friday,YouTube,South,2024-09-03,6846.46,5163.21
4069,Black Friday,Email,East,2024-11-24,4022.85,17520.6
4070,New Year Push,Email,West,2024-07-15,,8977.5
4071,Summer Promo,Affiliate,North,2025-01-21,1290.68,4277.46
4072,Cyber Monday,Affiliate,East,2025-05-07,6484.07,12940.61
4073,Winter Sale,Instagram,Central,2024-12-18,9514.32,5602.14
4074,Summer Promo,YouTube,Central,2024-04-08,3106.87,13000.01
196,Holiday Deals,Facebook Ads,South,2024-08-16,3277.26,4945.42
4076,Black Friday,Instagram,Central,2024-09-13,5388.78,20451.54
4077,Spring Launch,email,East,2025-07-05,1121.15,4789.65
4078,Winter Sale,Instagram,East,2025-02-15,7971.22,9764.75
4079,Back To School,TikTok,East,2024-01-10,7148.88,14582.53
4080,New Year Push,Facebook Ads,West,2025-05-30,4082.72,14833.18
4081,Black Friday,Google Ads,Central,2025-03-03,9631.57,9695.36
4082,Back To School,LinkedIn,West,2025-01-30,4264.24,10335.52
4083,Winter Sale,Email,East,2025-07-11,3825.49,7470.25
4084,Back To School ,YouTube,South,2024-03-20,617.46,2001.9
4085,New Year Push,Email,West,2024-06-04,,5652.06
4086,Winter Sale,LinkedIn,West,2024-10-15,8178.73,30345.08
4087,Back To School,Google Ads,South,2024-04-07,4915.28,8325.51
4088,Cyber Monday ,Email,South,2025-06-20,6417.12,10604.99
4089,Black Friday,Affiliate,Central,2025-01-22,2436.48,8337.78
4090,Winter Sale ,LinkedIn,Central,2025-03-13,499.22,438.85
4091,Winter Sale,Email,West,2024-01-07,167.2,185.89
4092,Black Friday,Instagram,Central,2024-04-18,783.0,3510.35
4093,Spring Launch,Google Ads,West,2025-02-02,2959.22,3246.48
4094,Back To School,Email,North,2025-03-16,2485.86,10551.24
4095,Back To School,tiktok,East,2024-09-17,,10285.38
4096,New Year Push,email,Central,2025-06-12,8746.58,18192.55
4097,Winter Sale,YouTube,West,2025-03-31,3416.58,4541.08
4098,Spring Launch ,Affiliate,North,2024-09-17,3840.19,6784.61
4099,Summer Promo,LinkedIn,Central,2024-07-01,6805.31,11285.46
4100,Spring Launch,TikTok,South,2024-02-18,5814.28,4439.6
4101,Cyber Monday,google ads,North,2024-06-10,1993.76,4245.95
4102,Winter Sale,Affiliate,South,2024-05-19,9375.8,18836.06
4103,Winter Sale,Instagram,South,2025-01-09,6674.33,
4104,Back To School,Instagram,Central,2024-10-15,1357.63,996.7
4105,Back To School,Affiliate,West,2024-12-29,3123.59,3531.67
4106,Black Friday,Google Ads,South,2024-08-18,1822.7,6457.89
4107,Cyber Monday,instagram,South,2024-02-17,256.8,701.38
4108,New Year Push,Facebook Ads,East,2025-08-21,3856.67,
4109,Summer Promo,Facebook Ads,North,2024-02-23,5672.02,9945.72
52,Spring Launch,Affiliate,North,2025-05-11,3021.58,10374.92
4111,Holiday Deals,YouTube,East,2025-05-13,8725.64,11084.41
4112,Winter Sale,Affiliate,South,2024-08-12,1066.43,4362.96
4113,Holiday Deals,Facebook Ads,South,2024-01-07,3563.97,9641.5
4114,Summer Promo,TikTok,South,2025-06-30,3659.48,3671.22
4115,Black Friday,Facebook Ads,West,2024-01-19,5934.38,15432.73
4116,Summer Promo ,YouTube,West,2025-07-28,2109.64,4867.94
4117,Back To School ,YouTube,West,2025-06-19,7989.78,22864.39
4118,Black Friday,Instagram,West,2025-01-29,1059.48,2852.21
4119,Back To School,Google Ads,South,2025-01-01,7057.11,25905.34
4120,Black Friday ,Instagram,South,2025-07-26,6328.26,7028.37
4121,Holiday Deals,Affiliate,East,2025-04-11,7130.72,22885.1
4122,New Year Push,Google Ads,East,2024-02-10,341.83,733.91
4123,Cyber Monday ,TikTok,Central,2025-05-05,3396.21,10791.96
4124,Back To School,LinkedIn,North,2024-12-17,2239.74,6413.47
4125,Spring Launch,Google Ads,Central,2024-01-21,9140.74,33740.39
4126,Holiday Deals,Instagram,North,2025-04-30,9222.43,40708.03
4127,New Year Push,Affiliate,North,2025-03-10,205.63,615.03
4128,Back To School,YouTube,South,2024-11-11,4187.11,16494.78
4129,Cyber Monday ,Affiliate,North,2024-05-28,2592.97,11471.61
4130,Summer Promo,Facebook Ads,South,2025-05-17,6175.71,22690.48
4131,Summer Promo ,LinkedIn,Central,2025-08-19,947.44,1168.98
4132,Black Friday,TikTok,East,2024-07-16,7608.2,4473.21
4133,Cyber Monday,instagram,North,2025-06-26,8187.09,4550.35
4134,Cyber Monday ,LinkedIn,East,2025-07-14,6605.48,12949.22
4135,Holiday Deals ,Google Ads,West,2025-01-13,6153.8,20209.85
4136,Cyber Monday,LinkedIn,North,2025-03-31,3490.5,3252.62
4137,Summer Promo,TikTok,East,2024-06-06,789.49,2254.58
